,Item,State,Weekend,Grade,Organic,RPS,DFD,Freshness,Seasonal,Otipy_certified,Unique_Customors,Price,Demand
1734,1,4,0,2,0,0.111,0.026,0.099,0,0,3986,12.6,5619
1735,1,3,1,2,1,0.619,0.528,0.467,0,1,7239,15.75,8815
1736,1,2,0,2,0,0.692,0.55,0.599,1,1,7989,16.8,9917
1737,1,3,0,1,0,0.178,0.226,0.041,0,0,2136,13.65,3501
1738,1,1,1,3,1,0.83,0.722,0.885,1,0,9867,26.25,11182
1739,1,2,0,4,1,0.722,0.976,0.71,0,0,10871,28.35,12853
1740,1,4,1,2,0,0.435,0.669,0.483,0,1,8286,21.0,9822
1741,1,4,0,3,0,0.425,0.619,0.46,1,1,7529,15.75,8620
1742,1,1,0,3,0,0.448,0.443,0.424,0,1,8191,16.8,9684
1743,1,3,1,2,0,0.03,0.249,0.196,1,0,3646,15.75,4663
1744,1,1,1,3,1,0.833,0.719,0.909,1,1,10073,31.9,12978
1745,1,1,0,2,1,0.43,0.668,0.48,1,1,7316,21.0,8607
1746,1,3,0,3,0,0.584,0.479,0.684,1,1,6844,16.8,8203
1747,1,4,1,2,0,0.164,0.247,0.379,1,1,4339,15.4,6906
1748,1,2,1,2,0,0.632,0.572,0.409,0,1,5799,21.0,7292
1749,1,3,1,2,0,0.251,0.397,0.248,1,1,1727,15.4,4693
1750,1,3,1,2,0,0.456,0.414,0.639,0,0,6982,21.0,8725
1751,1,3,1,3,0,0.65,0.47,0.685,1,0,7487,19.95,9176
1752,1,2,1,2,0,0.455,0.61,0.679,1,1,7022,20.9,9613
1753,1,2,0,4,1,0.88,0.803,0.708,1,0,12509,27.3,14047
1754,1,4,0,3,1,0.506,0.529,0.588,0,0,7278,19.95,8311
1755,1,1,1,2,1,0.48,0.627,0.658,1,1,8343,17.6,10845
1756,1,2,1,4,1,0.925,0.834,0.706,0,0,11468,27.3,13315
1757,1,2,1,3,1,0.919,0.81,0.734,0,0,12266,30.45,13721
1758,1,3,0,2,0,0.185,0.091,0.346,1,1,4334,15.75,5630
1759,1,4,0,2,1,0.531,0.546,0.473,1,0,7966,19.95,9587
1760,1,4,1,3,0,0.519,0.582,0.538,0,1,7632,19.95,9225
1761,1,1,1,2,0,0.646,0.584,0.561,1,1,8224,20.9,10498
1762,1,2,0,3,1,0.915,0.938,0.761,0,0,8931,31.5,10889
1763,1,4,1,3,0,0.526,0.597,0.635,0,1,7164,16.8,9003
1764,1,3,1,2,0,0.113,0.079,0.005,1,0,4839,17.85,5982
1765,1,1,0,2,0,0.647,0.691,0.574,0,0,7572,17.85,9051
1766,1,4,0,2,1,0.455,0.659,0.565,1,0,7544,15.75,8659
1767,1,4,1,2,0,0.686,0.575,0.601,1,0,7410,16.8,8537
1768,1,3,1,1,0,0.055,0.34,0.149,0,0,2559,10.5,4005
1769,1,2,0,2,0,0.429,0.451,0.605,0,1,5353,21.0,6665
1770,1,4,1,3,0,0.629,0.455,0.584,0,0,7799,18.9,9392
1771,1,1,1,3,1,0.673,0.531,0.693,1,1,8131,20.9,10579
1772,1,1,0,2,1,0.462,0.414,0.496,1,1,8377,19.95,9646
1773,1,3,1,1,0,0.304,0.383,0.366,0,0,2964,12.6,4574
1774,1,1,1,2,0,0.635,0.578,0.639,0,1,5408,16.8,7085
1775,1,3,1,3,1,0.452,0.402,0.516,1,1,5744,16.5,8313
1776,1,4,0,1,0,0.217,0.157,0.098,1,0,3406,12.6,5298
1777,1,1,0,4,1,0.793,0.848,0.735,1,0,11647,30.45,12671
1778,1,2,1,3,0,0.467,0.463,0.564,1,0,7044,16.8,8855
1779,1,4,1,2,0,0.153,0.185,0.177,0,1,3291,10.5,5245
1780,1,1,0,3,1,0.837,0.832,0.855,1,0,15124,29.4,16913
1781,1,4,0,3,1,0.655,0.474,0.582,1,0,6877,17.85,8387
1782,1,3,0,1,0,0.1,0.316,0.393,0,0,5248,10.5,6597
1783,1,4,1,3,0,0.535,0.583,0.578,1,0,7386,15.75,9373
1784,1,4,1,1,0,0.132,0.005,0.194,0,0,1208,13.65,2446
1785,1,2,0,3,0,0.674,0.492,0.496,0,1,7633,21.0,8924
1786,1,2,0,2,1,0.563,0.589,0.624,0,1,6201,15.75,7819
1787,1,3,0,1,0,0.369,0.041,0.363,1,0,3487,10.5,4602
1788,1,4,0,2,0,0.262,0.094,0.103,0,0,2648,17.85,3982
1789,1,1,0,2,1,0.59,0.511,0.487,1,0,5707,19.95,7539
1790,1,3,0,2,1,0.427,0.425,0.65,0,1,5993,16.8,7929
1791,1,2,0,3,0,0.423,0.666,0.621,1,0,8116,21.0,9344
1792,1,1,1,3,0,0.433,0.465,0.413,1,0,5720,16.8,7029
1793,1,1,1,2,0,0.542,0.535,0.448,1,0,8391,18.9,9971
1794,1,3,0,2,0,0.074,0.304,0.022,1,0,1872,15.75,3003
1795,1,1,1,3,1,0.846,0.756,0.768,0,0,12233,26.25,13384
1796,1,3,1,2,1,0.498,0.443,0.515,0,1,6812,16.8,8695
1797,1,1,0,4,1,0.725,0.996,0.947,1,1,11343,26.25,12615
1798,1,1,0,3,1,0.668,0.595,0.498,1,0,6070,18.9,7581
1799,1,4,0,3,0,0.579,0.466,0.429,1,0,7233,16.8,9155
1800,1,4,0,1,0,0.206,0.396,0.102,0,1,3866,16.8,5353
1801,1,1,1,4,1,0.923,0.758,0.897,0,0,14847,30.45,16123
1802,1,4,0,2,0,0.152,0.178,0.352,0,0,1120,14.7,2181
1803,1,3,0,2,0,0.239,0.217,0.361,1,1,3180,12.6,4998
1804,1,2,1,3,1,0.776,0.982,0.85,0,0,11114,27.3,12808
1805,1,4,0,3,0,0.406,0.561,0.667,1,1,7437,19.95,8706
1806,1,2,0,2,0,0.486,0.673,0.622,0,1,7120,17.85,8167
1807,1,1,1,3,1,0.782,0.813,0.729,0,0,11332,27.3,12435
1808,1,4,1,2,0,0.548,0.557,0.553,0,1,5957,21.0,7577
1809,1,3,1,2,0,0.253,0.362,0.063,0,1,4907,11.55,6036
1810,1,2,1,3,1,0.744,0.908,0.95,1,1,11851,30.8,14735
1811,1,1,1,2,0,0.683,0.513,0.599,1,1,7097,17.6,9614
1812,1,3,0,1,0,0.05,0.13,0.073,0,0,2028,12.6,3149
1813,1,2,1,4,1,0.794,0.875,0.995,1,0,15416,28.35,16590
1814,1,2,1,3,0,0.611,0.531,0.629,0,1,7360,15.75,9177
1815,1,3,0,2,0,0.21,0.102,0.386,1,0,4359,13.65,5932
1816,1,2,0,3,1,0.835,0.8,0.969,0,0,11038,28.35,12245
1817,1,2,1,2,0,0.437,0.613,0.49,1,0,7818,18.9,9146
1818,1,2,1,2,1,0.407,0.6,0.649,0,1,7315,19.95,9238
1819,1,2,1,3,1,0.564,0.537,0.534,0,1,7069,21.0,8336
1820,1,1,1,4,1,0.866,0.901,0.738,0,0,14945,26.25,16249
1821,1,3,0,2,0,0.456,0.457,0.667,0,1,7630,16.8,9262
1822,1,2,0,3,1,0.883,0.98,0.838,1,0,9403,26.25,11129
1823,1,3,1,2,1,0.402,0.412,0.458,1,1,7816,22.0,10102
1824,1,4,0,2,0,0.28,0.026,0.197,0,0,3843,11.55,5182
1825,1,4,0,2,0,0.585,0.631,0.556,1,1,6335,15.75,7732
1826,1,3,0,2,0,0.141,0.274,0.285,0,0,1090,16.8,2917
1827,1,3,0,2,0,0.571,0.545,0.472,1,0,6899,16.8,8109
1828,1,2,0,3,1,0.901,0.924,0.771,1,0,10115,31.5,12030
1829,1,1,1,2,1,0.411,0.587,0.406,1,1,6569,18.7,9313
1830,1,4,1,2,0,0.226,0.236,0.263,0,0,1508,17.85,2899
1831,1,2,0,3,1,0.841,0.765,0.85,0,1,10217,28.35,11694
1832,1,2,1,2,0,0.695,0.525,0.64,1,0,8262,16.8,9651
1833,1,4,1,1,0,0.254,0.316,0.236,0,1,2529,16.8,4495
1834,1,1,0,4,1,0.852,0.741,0.76,0,0,13311,31.5,14487
1835,1,1,0,2,0,0.446,0.552,0.477,0,1,7216,17.85,8458
1836,1,4,1,2,0,0.388,0.01,0.098,1,1,4347,17.6,7039
1837,1,2,1,4,1,0.911,0.744,0.782,1,1,16398,31.9,18625
1838,1,1,0,2,0,0.676,0.597,0.537,1,0,6874,17.85,8532
1839,1,2,0,2,1,0.47,0.638,0.536,1,0,7482,18.9,9310
1840,1,1,1,4,1,0.832,0.929,0.98,1,0,10428,26.25,11891
1841,1,4,1,2,1,0.668,0.698,0.55,1,1,6186,16.5,8292
1842,1,3,1,2,1,0.579,0.66,0.672,0,1,7243,17.85,8577
1843,1,2,1,4,1,0.779,0.866,0.794,1,0,13137,27.3,14637
1844,1,2,1,2,1,0.456,0.688,0.586,1,1,6983,18.7,9929
1845,1,3,0,2,0,0.417,0.561,0.661,1,1,6206,18.9,7324
1846,1,1,1,3,1,0.847,0.943,0.998,0,0,9741,27.3,11174
1847,1,3,1,2,0,0.654,0.631,0.68,0,1,6660,16.8,7756
1848,1,4,1,2,1,0.626,0.436,0.455,0,1,8388,15.75,10039
1849,1,2,1,4,1,0.782,0.818,0.846,1,0,12946,28.35,14312
1850,1,4,1,3,1,0.492,0.68,0.672,0,1,7909,17.85,9259
1851,1,2,1,2,1,0.555,0.602,0.47,0,0,7789,19.95,8952
1852,1,1,0,4,1,0.959,0.993,0.954,0,1,13905,28.35,15620
1853,1,1,1,3,0,0.439,0.447,0.562,1,0,7406,21.0,9153
1854,1,2,1,2,0,0.409,0.58,0.654,0,1,7419,21.0,8468
1855,1,1,1,3,1,0.876,0.702,0.827,0,0,10669,28.35,12266
1856,1,1,1,2,0,0.478,0.583,0.667,1,1,6307,18.7,9160
1857,1,4,1,2,0,0.049,0.074,0.13,1,1,5100,18.7,7592
1858,1,2,1,3,1,0.982,0.89,0.873,0,0,10712,28.35,11990
1859,1,1,0,3,0,0.576,0.488,0.499,1,0,5949,16.8,6969
1860,1,1,0,2,1,0.496,0.579,0.555,1,1,5821,19.95,7153
1861,1,2,1,4,1,0.752,0.858,0.749,1,0,13209,27.3,14776
1862,1,4,0,1,0,0.351,0.006,0.384,0,0,5107,13.65,6555
1863,1,4,0,2,0,0.515,0.683,0.476,0,1,6038,21.0,7887
1864,1,2,1,3,1,0.948,0.871,0.897,0,1,14124,31.5,15780
1865,1,1,0,2,0,0.547,0.699,0.575,0,1,7521,16.8,9265
1866,1,3,1,2,0,0.178,0.326,0.127,1,1,3411,13.2,6142
1867,1,3,1,2,1,0.674,0.515,0.42,1,1,7584,22.0,10290
1868,1,3,0,2,1,0.446,0.483,0.598,1,1,5705,21.0,7419
1869,1,3,1,1,0,0.179,0.047,0.067,0,0,2753,13.65,4493
1870,1,2,1,3,1,0.785,0.933,0.777,1,1,14746,28.6,17491
1871,1,4,1,2,1,0.677,0.411,0.583,1,1,6617,20.9,9611
1872,1,1,0,2,0,0.633,0.485,0.658,0,0,8232,19.95,9658
1873,1,1,0,4,1,0.726,0.901,0.877,0,0,11699,30.45,13048
1874,1,1,1,3,0,0.45,0.675,0.474,1,1,6286,17.6,8342
1875,1,3,1,3,1,0.422,0.476,0.676,1,1,6740,22.0,9503
1876,1,1,0,3,1,0.679,0.537,0.656,0,1,6570,15.75,8536
1877,1,3,1,2,1,0.614,0.519,0.553,0,1,7848,16.8,9195
1878,1,2,0,3,0,0.569,0.632,0.63,1,1,5304,17.85,7091
1879,1,4,0,2,0,0.354,0.29,0.121,1,0,5044,13.65,6594
1880,1,4,0,3,0,0.594,0.48,0.59,1,0,6925,19.95,8330
1881,1,4,1,1,0,0.336,0.211,0.196,1,1,4431,11.0,6973
1882,1,4,1,1,0,0.149,0.218,0.017,0,0,1202,10.5,2852
1883,1,1,0,4,1,0.738,0.702,0.845,1,0,10237,31.5,11691
1884,1,4,1,1,0,0.261,0.148,0.305,1,0,3056,16.8,4495
1885,1,2,0,4,1,0.875,0.923,0.967,1,1,12317,28.35,14083
1886,1,4,0,2,0,0.287,0.25,0.105,1,0,1378,11.55,3369
1887,1,3,1,3,0,0.693,0.428,0.573,1,0,5290,16.8,6621
1888,1,2,1,3,1,0.703,0.967,0.902,0,0,12968,31.5,14699
1889,1,1,1,4,1,0.733,0.91,0.99,0,1,11846,30.45,13230
1890,1,2,1,3,0,0.503,0.577,0.459,1,0,7757,19.95,9303
1891,1,2,1,4,1,0.74,0.999,0.791,1,1,10555,33.0,13040
1892,1,4,0,3,1,0.66,0.652,0.489,0,1,7171,21.0,8229
1893,1,3,1,1,0,0.047,0.004,0.266,1,1,1347,17.6,3809
1894,1,2,0,2,1,0.458,0.689,0.419,1,0,6039,15.75,7453
1895,1,4,0,3,1,0.621,0.486,0.636,1,1,5996,15.75,7308
1896,1,1,1,2,0,0.516,0.473,0.668,1,1,6538,22.0,8626
1897,1,2,0,4,1,0.729,0.862,0.87,1,1,12271,26.25,13653
1898,1,4,1,3,1,0.458,0.516,0.601,0,1,5433,16.8,6809
1899,1,3,1,1,0,0.185,0.101,0.322,1,0,3442,10.5,4692
1900,1,2,1,4,1,0.781,0.871,0.948,1,0,15290,26.25,16963
1901,1,4,0,3,1,0.404,0.679,0.417,0,0,7744,16.8,9349
1902,1,1,0,2,0,0.683,0.583,0.428,0,0,6774,18.9,8667
1903,1,2,0,3,1,0.917,0.768,0.899,0,0,13648,30.45,15123
1904,1,3,1,2,0,0.146,0.005,0.334,1,0,4737,15.75,6053
1905,1,3,0,1,0,0.275,0.026,0.115,1,1,3689,11.55,5230
1906,1,4,0,1,0,0.036,0.095,0.235,0,1,4352,15.75,6223
1907,1,3,0,1,0,0.045,0.168,0.309,1,1,1832,13.65,3805
1908,1,3,1,2,0,0.155,0.245,0.009,1,0,4164,14.7,5295
1909,1,1,1,3,1,0.67,0.51,0.587,0,1,7682,15.75,9016
1910,1,1,1,3,1,0.518,0.612,0.647,1,0,6182,15.75,8097
1911,1,3,1,2,1,0.677,0.644,0.609,1,0,5831,21.0,7635
1912,1,1,0,4,1,0.963,0.763,0.877,1,1,12918,31.5,14388
1913,1,4,1,2,0,0.519,0.41,0.601,1,0,5377,17.85,6463
1914,1,4,1,2,1,0.608,0.504,0.451,0,0,5937,19.95,6986
1915,1,3,1,2,0,0.211,0.375,0.381,1,1,4530,13.2,6915
1916,1,2,1,2,1,0.636,0.597,0.59,0,0,8316,18.9,10278
1917,1,2,0,3,0,0.697,0.458,0.528,0,1,5500,15.75,7459
1918,1,2,0,4,1,0.912,0.947,0.833,0,1,15291,30.45,17247
1919,1,1,0,2,0,0.529,0.43,0.681,0,1,7340,16.8,8727
1920,1,2,0,3,1,0.402,0.603,0.649,1,1,7481,21.0,8833
1921,1,3,0,2,0,0.325,0.33,0.361,1,0,2045,10.5,3751
1922,1,2,0,3,1,0.558,0.485,0.458,1,1,7693,17.85,9459
1923,1,4,0,3,1,0.629,0.604,0.475,1,1,5840,19.95,7230
1924,1,2,1,2,0,0.675,0.526,0.534,0,1,7894,18.9,9642
1925,1,2,0,2,1,0.423,0.402,0.687,1,1,5348,16.8,6858
1926,1,2,1,3,1,0.484,0.562,0.485,0,1,6020,21.0,7062
1927,1,4,0,2,0,0.107,0.269,0.094,1,1,2447,14.7,3977
1928,1,3,0,3,0,0.557,0.584,0.414,0,0,6744,17.85,8545
1929,1,3,1,2,0,0.637,0.5,0.613,1,1,5912,22.0,8108
1930,1,1,1,4,1,0.884,0.867,0.751,0,0,9970,26.25,11842
1931,1,2,0,4,1,0.848,0.713,0.893,0,0,13950,27.3,15036
1932,1,3,0,3,0,0.431,0.602,0.686,0,0,8296,18.9,9363
1933,1,2,0,3,1,0.996,0.813,0.917,0,1,9457,27.3,10829
1934,1,1,1,2,1,0.498,0.508,0.532,1,1,7099,16.5,9431
1935,1,4,1,2,0,0.039,0.022,0.246,1,0,2930,12.6,3972
1936,1,2,1,4,1,0.702,0.814,0.78,1,1,11613,31.9,14208
1937,1,3,0,2,0,0.591,0.447,0.593,1,1,6597,16.8,8552
1938,1,4,0,3,1,0.535,0.51,0.457,1,1,8181,18.9,9780
1939,1,3,1,3,0,0.676,0.499,0.687,0,1,7737,16.8,9678
1940,1,3,1,2,0,0.313,0.366,0.397,0,1,2574,10.5,4050
1941,1,4,0,3,0,0.615,0.68,0.541,0,1,7036,16.8,8095
1942,1,2,0,3,0,0.642,0.69,0.429,1,1,5822,17.85,7434
1943,1,2,1,2,0,0.532,0.629,0.464,0,0,5500,21.0,7330
1944,1,3,0,1,0,0.288,0.265,0.356,0,1,1696,11.55,3471
1945,1,2,0,4,1,0.738,0.789,0.88,1,0,13897,29.4,15059
1946,1,2,1,2,0,0.505,0.618,0.548,0,0,6751,16.8,7774
1947,1,3,0,1,0,0.035,0.222,0.185,1,0,1522,10.5,3012
1948,1,3,0,3,1,0.409,0.584,0.415,0,1,6087,16.8,7326
1949,1,2,0,3,0,0.568,0.486,0.56,1,0,6445,16.8,8181
1950,1,3,1,2,0,0.475,0.515,0.503,0,1,6628,18.9,7926
1951,1,1,0,3,1,0.887,0.839,0.906,1,0,15396,27.3,16904
1952,1,3,0,2,0,0.428,0.516,0.575,1,1,6817,15.75,8672
1953,1,3,1,2,0,0.19,0.335,0.055,1,1,1150,12.1,3410
1954,1,1,0,4,1,0.917,0.884,0.762,0,0,13140,29.4,14315
1955,1,1,1,3,1,0.632,0.672,0.663,1,1,8575,17.6,11136
1956,1,4,0,1,0,0.234,0.096,0.354,1,1,4538,17.85,6503
1957,1,1,1,3,1,0.407,0.424,0.484,0,1,7466,19.95,9343
1958,1,2,0,3,1,0.586,0.628,0.61,0,0,5615,21.0,7554
1959,1,2,1,3,0,0.685,0.488,0.568,0,0,7612,21.0,8881
1960,1,1,0,3,1,0.414,0.665,0.474,1,1,5460,15.75,6656
1961,1,1,1,2,1,0.639,0.504,0.576,0,0,6554,17.85,8156
1962,1,2,0,3,0,0.608,0.455,0.49,0,1,7872,19.95,9090
1963,1,2,0,4,1,0.995,0.964,0.965,1,1,10550,26.25,12406
1964,1,3,1,3,0,0.548,0.565,0.471,0,0,7596,17.85,8849
1965,1,4,0,1,0,0.364,0.196,0.152,0,1,4248,17.85,5371
1966,1,2,1,3,1,0.702,0.769,0.966,1,1,13377,31.9,16247
1967,1,3,1,2,0,0.54,0.532,0.427,0,0,6753,16.8,8318
1968,1,3,1,1,0,0.103,0.392,0.08,1,1,3059,17.6,5364
1969,1,3,1,2,1,0.489,0.688,0.619,1,1,7397,18.7,9781
1970,1,1,0,3,0,0.4,0.557,0.59,1,0,5804,16.8,7601
1971,1,2,0,2,0,0.57,0.658,0.675,1,1,6792,21.0,8479
1972,1,2,0,3,1,0.805,0.811,0.785,1,0,11712,27.3,13270
1973,1,2,0,3,0,0.67,0.562,0.507,0,1,5891,18.9,7303
1974,1,3,0,2,0,0.007,0.243,0.215,1,1,2538,17.85,3692
1975,1,4,1,2,0,0.361,0.002,0.017,0,1,2331,17.85,3818
1976,1,1,0,3,0,0.45,0.7,0.674,1,1,7670,15.75,9353
1977,1,3,0,2,1,0.564,0.428,0.657,0,1,6405,19.95,8285
1978,1,4,0,3,0,0.678,0.536,0.569,0,0,6166,17.85,7877
1979,1,4,1,3,0,0.623,0.443,0.426,0,1,6434,19.95,8335
1980,1,4,0,2,1,0.453,0.625,0.454,0,0,5339,17.85,6923
1981,1,2,0,4,1,0.822,0.825,0.758,1,0,13551,31.5,14924
1982,1,2,0,4,1,0.847,0.952,0.885,1,1,9696,28.35,11094
1983,1,3,0,1,0,0.125,0.058,0.275,1,0,4078,13.65,5874
1984,1,1,0,4,1,0.898,0.878,0.777,1,1,12139,28.35,14096
1985,1,3,1,2,0,0.68,0.64,0.411,0,1,8087,15.75,9962
1986,1,2,0,3,0,0.414,0.416,0.526,0,0,6415,19.95,8282
1987,1,2,1,4,1,0.903,0.83,0.756,1,1,9383,28.6,12265
1988,1,2,0,2,0,0.654,0.638,0.605,1,1,5423,16.8,6758
1989,1,4,0,2,0,0.17,0.007,0.31,1,0,2658,17.85,3813
1990,1,4,1,3,1,0.569,0.435,0.65,0,0,5865,15.75,7663
1991,1,1,0,3,0,0.43,0.662,0.68,0,0,7557,16.8,9496
1992,1,4,1,3,0,0.408,0.446,0.525,0,1,7671,15.75,9615
1993,1,1,1,3,1,0.849,0.901,0.787,0,1,15398,29.4,16911
1994,1,4,0,3,0,0.615,0.631,0.567,1,0,6817,15.75,8072
1995,1,3,1,3,0,0.451,0.405,0.565,0,0,8075,16.8,9921
1996,1,1,0,3,1,0.731,0.933,0.855,1,1,8939,27.3,10328
1997,1,4,1,2,0,0.509,0.56,0.573,1,1,5716,20.9,8695
1998,1,3,1,1,0,0.222,0.136,0.357,1,0,3283,15.75,5077
1999,1,2,1,3,1,0.902,0.769,0.883,0,1,14469,30.45,15775
2000,1,3,1,3,1,0.68,0.589,0.486,1,1,6669,18.7,9193
2001,1,4,1,3,0,0.562,0.513,0.433,0,1,7964,15.75,9000
2002,1,1,1,3,1,0.729,0.756,0.882,0,1,11042,28.35,12648
2003,1,3,1,3,0,0.44,0.692,0.635,1,1,8272,16.5,10823
2004,1,1,1,2,0,0.584,0.407,0.515,0,1,8262,16.8,10185
2005,1,3,0,2,0,0.521,0.639,0.695,0,0,6858,17.85,8156
2006,1,3,1,3,1,0.522,0.645,0.516,1,0,7571,18.9,8851
2007,1,3,1,2,1,0.66,0.609,0.577,1,1,6551,19.8,9308
2008,1,1,1,2,0,0.61,0.664,0.441,0,1,6876,16.8,8041
2009,1,2,0,3,1,0.624,0.519,0.414,1,0,5624,21.0,6639
2010,1,4,1,1,0,0.035,0.278,0.305,1,0,3182,10.5,5139
2011,1,2,1,3,1,0.714,0.712,0.738,1,1,9956,31.9,12220
2012,1,3,1,3,0,0.577,0.637,0.675,1,0,8384,17.85,9993
2013,1,4,0,2,0,0.6,0.534,0.562,0,0,7209,19.95,8963
2014,1,1,0,4,1,0.934,0.725,0.779,0,1,12465,30.45,13569
2015,1,1,0,3,1,0.667,0.478,0.674,1,0,7647,19.95,9504
2016,1,2,0,3,1,0.714,0.954,0.838,0,1,13162,31.5,15081
2017,1,2,1,3,1,0.774,0.715,0.895,0,1,11753,27.3,13427
2018,1,4,0,2,1,0.597,0.638,0.638,1,1,5477,19.95,6624
2019,1,3,0,3,0,0.489,0.644,0.423,1,1,7231,19.95,8845
2020,1,3,0,2,0,0.436,0.492,0.505,1,0,7963,16.8,8967
2021,1,4,0,2,0,0.014,0.253,0.147,1,1,1529,11.55,2792
2022,1,4,1,3,1,0.478,0.52,0.696,1,0,8100,19.95,9576
2023,1,2,0,3,1,0.773,0.969,0.984,0,1,13046,29.4,14521
2024,1,2,0,3,0,0.683,0.473,0.429,1,1,7494,15.75,9130
2025,1,4,0,2,1,0.564,0.493,0.466,1,0,5801,16.8,7553
2026,1,1,1,4,1,0.868,0.98,0.934,1,0,9586,29.4,11270
2027,1,2,0,2,0,0.583,0.56,0.543,0,0,7747,15.75,9638
2028,1,4,1,2,1,0.681,0.666,0.668,0,0,6574,19.95,8094
2029,1,3,1,2,1,0.475,0.604,0.445,0,0,7834,15.75,9590
2030,1,3,1,3,0,0.401,0.568,0.613,0,0,8289,21.0,9994
2031,1,4,0,1,0,0.311,0.019,0.144,1,0,4272,14.7,5837
2032,1,2,0,3,1,0.769,0.715,0.819,1,1,12891,27.3,14364
2033,1,4,0,2,0,0.64,0.418,0.672,1,1,5860,15.75,7601
2034,1,2,1,2,1,0.418,0.57,0.457,1,0,7207,17.85,8591
2035,1,3,0,3,0,0.609,0.625,0.673,0,1,7081,19.95,8096
2036,1,4,1,2,0,0.686,0.542,0.656,1,0,8328,16.8,10195
2037,1,3,0,2,0,0.572,0.418,0.454,1,0,7173,18.9,8348
2038,1,4,0,2,1,0.692,0.503,0.416,1,0,5656,18.9,6766
2039,1,2,0,2,1,0.51,0.681,0.637,1,0,8351,16.8,9682
2040,1,2,0,3,0,0.654,0.669,0.514,1,1,5304,15.75,6901
2041,1,2,0,4,1,0.739,0.847,0.713,1,1,15716,27.3,17355
2042,1,1,0,3,0,0.555,0.535,0.472,1,1,7390,15.75,8898
2043,1,3,0,2,0,0.068,0.114,0.172,1,0,1224,13.65,2954
2044,1,2,0,4,1,0.976,0.888,0.796,1,1,15660,29.4,17425
2045,1,2,0,3,0,0.682,0.642,0.564,1,0,7231,17.85,8308
2046,1,1,0,3,0,0.559,0.679,0.66,0,0,5644,19.95,6872
2047,1,3,0,2,1,0.599,0.612,0.466,1,0,5456,18.9,6538
2048,1,4,1,2,1,0.457,0.647,0.51,1,0,7252,15.75,9241
2049,1,4,0,1,0,0.349,0.306,0.086,1,1,1492,17.85,3262
2050,1,2,0,4,1,0.722,0.767,0.834,0,1,11401,26.25,13099
2051,1,1,1,2,0,0.415,0.658,0.459,0,1,6222,21.0,7664
2052,1,1,1,2,0,0.554,0.623,0.436,1,1,6378,18.7,8611
2053,1,1,1,4,1,0.843,0.923,0.769,0,0,14701,30.45,16360
2054,1,2,0,2,0,0.681,0.472,0.49,1,0,7052,17.85,8286
2055,1,3,0,2,0,0.238,0.24,0.083,0,0,3658,14.7,4683
2056,1,1,1,4,1,0.853,0.753,0.704,1,0,13962,29.4,15484
2057,1,3,0,2,0,0.35,0.322,0.063,0,0,3903,12.6,5584
2058,1,1,0,2,1,0.577,0.461,0.578,0,1,5750,15.75,7406
2059,1,1,1,2,1,0.498,0.553,0.487,0,1,5630,18.9,7373
2060,1,4,1,3,1,0.503,0.582,0.412,0,1,5812,21.0,7710
2061,1,1,1,2,1,0.661,0.494,0.613,1,0,5531,19.95,7178
2062,1,1,0,3,1,0.735,0.884,0.809,1,1,10465,31.5,11867
2063,1,4,0,3,1,0.428,0.631,0.555,1,1,7119,18.9,8726
2064,1,2,0,2,1,0.405,0.448,0.685,1,0,5998,16.8,7908
2065,1,2,0,4,1,0.724,0.996,0.775,0,1,14708,28.35,16200
2066,1,2,0,2,0,0.594,0.447,0.415,1,0,7315,19.95,8367
2067,1,2,1,2,0,0.541,0.572,0.409,1,0,6285,18.9,7752
2068,1,1,1,3,1,0.761,0.775,0.766,0,1,8554,29.4,10267
2069,1,4,0,2,0,0.523,0.473,0.65,0,0,7525,18.9,8643
2070,1,3,0,3,1,0.49,0.537,0.49,0,1,8109,18.9,9926
2071,1,4,0,2,0,0.077,0.331,0.361,1,0,3017,10.5,4679
2072,1,4,0,2,0,0.297,0.028,0.331,1,0,3054,11.55,4979
2073,1,1,0,3,1,0.452,0.667,0.499,1,0,6879,18.9,8562
2074,1,3,0,3,0,0.658,0.659,0.691,0,0,5981,16.8,7906
2075,1,4,1,2,0,0.257,0.295,0.355,1,0,4781,12.6,6741
2076,1,3,0,2,0,0.264,0.249,0.33,0,0,4846,17.85,6172
2077,1,3,0,3,0,0.615,0.418,0.678,1,1,5983,17.85,7633
2078,1,2,1,2,0,0.581,0.418,0.516,1,1,8628,22.0,11345
2079,1,2,0,3,1,0.434,0.681,0.626,0,1,7346,21.0,9215
2080,1,1,1,4,1,0.815,0.73,0.928,0,0,15579,26.25,16793
2081,1,1,1,2,0,0.606,0.449,0.65,0,1,5284,18.9,7203
2082,1,3,1,2,0,0.168,0.076,0.304,1,1,1501,11.0,4460
2083,1,3,0,3,1,0.577,0.546,0.664,1,0,7499,15.75,8520
2084,1,1,0,2,1,0.444,0.464,0.436,0,0,5903,15.75,7736
2085,1,1,0,2,0,0.46,0.548,0.659,0,1,7752,17.85,9308
2086,1,4,1,1,0,0.123,0.395,0.147,0,0,1237,12.6,2725
2087,1,2,0,3,0,0.581,0.65,0.65,0,0,5681,21.0,6709
2088,1,2,1,2,0,0.647,0.656,0.584,1,0,7100,21.0,8993
2089,1,3,0,2,0,0.634,0.533,0.453,1,1,6049,16.8,7943
2090,1,1,1,3,1,0.678,0.526,0.419,1,0,6500,16.8,7724
